Country Code;Country Label;City;Location;Coordinates;Pollutant;Value;Unit;Last Updated;Source Name
;;;;42.79527777005463,-4.840833329903819;;39.0;;2026-01-19T06:00:00Z;
;;;;50.546384000157445,9.680166999695915;;1.235427;;2026-01-19T05:00:00Z;
;;;;51.31424800024892,9.48339699972639;;0.598591;;2026-01-19T05:00:00Z;
;;;;50.13577000007054,8.921570000210695;;0.598591;;2026-01-19T05:00:00Z;
;;;;48.733256000210446,19.11526799966801;;65.662;;2025-12-31T18:00:00Z;
;;;;42.715280000299245,-7.449440000044521;;11.0;;2026-01-19T06:00:00Z;
;;;;38.60499999969784,-28.631389000142526;;-1.0;;2026-01-12T10:00:00Z;
;;;;54.56083599991918,18.49333100007671;;38.0;;2026-01-19T05:00:00Z;
;;;;46.668115,21.06731;;40.2;;2026-01-19T09:00:00Z;
;;;;38.7486110000273,-9.148888999962436;;19.0;;2026-01-19T05:00:00Z;
;;;;40.664720000111636,-4.7008299999483985;;36.0;;2026-01-19T06:00:00Z;
;;;;50.2219409999925,8.446079000181808;;48.2993546;;2026-01-19T05:00:00Z;
;;;;45.321846000241116,4.770702000301369;;0.1;;2026-01-19T05:00:00Z;
;;;;43.08199999991261,-1.913000000111999;;45.0;;2026-01-19T06:00:00Z;
;;;;42.340000000110344,-2.058999999610578;;57.0;;2026-01-19T06:00:00Z;
;;;;40.4793280001707,-3.377948999949266;;7.0;;2026-01-19T06:00:00Z;
;;;;46.02549999995425,8.9672900000394;;9.4187;;2026-01-19T04:00:00Z;
;;;;47.427100000283566,9.373989999988874;;2.7001;;2026-01-19T04:00:00Z;
;;;;47.40670000000518,9.394379999833692;;79.4854;;2026-01-19T05:00:00Z;
;;;;42.617970000247205,-6.568270000065263;;24.0;;2026-01-19T06:00:00Z;
;;;;40.35969999984059,-3.54289999971713;;13.0;;2026-01-19T06:00:00Z;
;;;;46.81469300005123,2.6100689998624795;;17.4;;2026-01-19T05:00:00Z;
;;;;40.90899999997736,-3.4678999998024302;;59.0;;2026-01-19T06:00:00Z;
;;;;40.56067000033697,-3.6256199999109904;;14.0;;2026-01-19T06:00:00Z;
;;;;36.72610000001497,-4.355729999703686;;34.0;;2026-01-19T05:00:00Z;
;;;;45.99011200007032,4.715565999801707;;15.9;;2026-01-19T05:00:00Z;
;;;;40.3145179997149,-3.7168679999477794;;9.0;;2026-01-19T06:00:00Z;
;;;;43.3670999997184,-8.420599000410093;;70.0;;2026-01-19T06:00:00Z;
;;;;55.86850000003451,12.82829999961057;;28.9;;2026-01-19T06:00:00Z;
;;;;27.81550000004162,-15.4276000003386;;87.0;;2026-01-19T06:00:00Z;
;;;;43.4916000000771,-8.252199999782139;;50.0;;2026-01-19T06:00:00Z;
;;;;56.04242600018362,13.148551000095331;;61.4;;2026-01-19T06:00:00Z;
;;;;42.30700000009857,-1.809999999678177;;78.0;;2026-01-19T06:00:00Z;
;;;;41.47560000019024,1.923200000057279;;5.0;;2026-01-19T06:00:00Z;
;;;;56.49628099982827,21.01441300018372;;61.629;;2026-01-19T06:00:00Z;
;;;;42.80599999972017,-1.6530000001681535;;63.0;;2026-01-19T06:00:00Z;
;;;;44.34922199975112,26.030828000114195;;20.5836;;2026-01-19T06:00:00Z;
;;;;43.4815010001316,-8.243116000270518;;46.0;;2026-01-19T06:00:00Z;
;;;;40.57873899986245,22.958644000143323;;41.0;;2026-01-19T06:00:00Z;
;;;;45.41186400025557,28.00596699988121;;46.01045;;2026-01-19T06:00:00Z;
;;;;37.051939999708864,-6.554999999551666;;15.65;;2026-01-19T06:00:00Z;
;;;;47.59425699982933,1.3026669998814107;;38.0;;2026-01-19T05:00:00Z;
;;;;41.1024000000393,1.149599999856743;;51.0;;2026-01-19T06:00:00Z;
;;;;42.31916999996488,3.3155559998510333;;87.39;;2026-01-19T06:00:00Z;
;;;;37.27167700020443,-6.925290000038182;;66.0;;2026-01-18T18:00:00Z;
;;;;42.07400000000912,-1.6279999998971484;;52.0;;2026-01-19T06:00:00Z;
;;;;63.84549699998598,15.31973000008591;;45.1;;2026-01-19T06:00:00Z;
;;;;40.300694399767934,-3.458830560184934;;4.0;;2026-01-19T06:00:00Z;
;;;;42.425931999770334,-8.643994999823905;;1.0;;2026-01-19T06:00:00Z;
;;;;40.43059999979192,-3.542400000124935;;1.0;;2026-01-19T06:00:00Z;
;;;;28.03156000001753,-15.409140000338995;;61.0;;2026-01-09T01:00:00Z;
;;;;42.21899999983065,-8.7421000003245;;24.0;;2026-01-19T06:00:00Z;
;;;;41.439129999959086,22.643160000443583;;36.0;;2026-01-19T06:00:00Z;
;;;;28.103299999662596,-15.422799999941612;;75.0;;2026-01-19T06:00:00Z;
;;;;51.02037444509046,4.483255334205645;;0.5;;2026-01-19T06:00:00Z;
;;;;37.94465599978361,23.645230000091306;;27.0;;2026-01-19T06:00:00Z;
;;;;46.843889000112,23.775832999587585;;10.11514;;2026-01-19T06:00:00Z;
;;;;43.3022999997326,-8.506000000111525;;54.0;;2026-01-19T06:00:00Z;
;;;;39.08278000017128,-1.1008329999242565;;49.01;;2026-01-19T06:00:00Z;
;;;;43.382800000048924,-8.409200000190479;;53.0;;2026-01-19T06:00:00Z;
;;;;40.540350999742536,-3.645253000245664;;12.0;;2026-01-19T06:00:00Z;
;;;;46.19363999998549,6.214534000022588;;1.1;;2026-01-19T05:00:00Z;
;;;;52.08909999987609,13.179400000351514;;33.0;;2026-01-19T05:00:00Z;
;;;;45.81514440025213,24.12746670021861;;6.1003;;2026-01-19T06:00:00Z;
;;;;42.95190000018525,-3.47530000041445;;24.0;;2026-01-19T06:00:00Z;
;;;;42.5753000002096,-5.566400000434084;;18.0;;2026-01-19T06:00:00Z;
;;;;41.31638887995809,-4.909166659905537;;36.0;;2026-01-19T06:00:00Z;
;;;;42.68805555000531,-2.940555550221574;;28.0;;2026-01-19T06:00:00Z;
;;;;41.50972221989113,-5.746388879804799;;18.0;;2026-01-19T06:00:00Z;
;;;;42.80280000029845,-5.623599999774942;;50.0;;2026-01-19T06:00:00Z;
;;;;41.66555554983708,-3.688888879869123;;46.0;;2026-01-19T06:00:00Z;
;;;;40.95555555003096,-4.110555549968877;;31.0;;2026-01-19T06:00:00Z;
;;;;42.01940000005162,-4.5383000002954255;;52.0;;2026-01-19T06:00:00Z;
;;;;41.76669999991624,-2.4666999996427585;;26.0;;2026-01-19T06:00:00Z;
;;;;44.99700000028587,6.469399999658604;;77.0;;2026-01-19T05:00:00Z;
;;;;45.481776999781495,4.42966699978649;;3.0;;2026-01-19T05:00:00Z;
;;;;45.360176000039665,5.589418999907938;;2.9;;2026-01-19T05:00:00Z;
;;;;44.933513999686156,4.893480999761416;;1.8;;2026-01-19T05:00:00Z;
;;;;45.77889999997353,4.924699999913453;;6.5;;2026-01-19T05:00:00Z;
;;;;45.60821999991515,5.270872000210893;;0.6;;2026-01-19T05:00:00Z;
;;;;45.59666999989885,5.918610999789187;;0.9;;2026-01-19T05:00:00Z;
;;;;45.92249999987242,6.869999999552735;;75.8;;2026-01-19T05:00:00Z;
;;;;45.82322300029394,4.953958000258141;;4.4;;2026-01-19T05:00:00Z;
;;;;45.60189999976776,4.802200000112664;;2.5;;2026-01-19T05:00:00Z;
;;;;50.61047999981648,1.9914499996382962;;13.7;;2026-01-19T05:00:00Z;
;;;;45.46089999997043,5.1810810001913;;13.7;;2026-01-19T05:00:00Z;
;;;;45.36782000014534,4.805146999759017;;0.1;;2026-01-19T05:00:00Z;
;;;;45.07954000012989,5.728653000077624;;1.3;;2026-01-19T05:00:00Z;
;;;;45.18280000010896,5.75310000015467;;3.1;;2026-01-17T16:00:00Z;
;;;;45.27969999987679,5.882199999603001;;0.8;;2026-01-18T16:00:00Z;
;;;;46.195829999916846,6.240556000117605;;1.2;;2026-01-19T05:00:00Z;
;;;;45.454516999976995,4.766527999893274;;0.8;;2026-01-19T05:00:00Z;
;;;;45.16190000031158,5.735600000054799;;1.2;;2026-01-19T05:00:00Z;
;;;;45.923609999787196,6.713610999962987;;25.3;;2026-01-19T05:00:00Z;
;;;;45.96141000007654,4.465710999551557;;9.7;;2026-01-19T05:00:00Z;
;;;;45.4753270000971,4.51500300008891;;3.0;;2026-01-19T05:00:00Z;
;;;;45.75329999969274,5.072199999985248;;9.6;;2026-01-19T05:00:00Z;
;;;;46.0411100002979,4.0746560001998136;;27.1;;2025-12-18T09:00:00Z;
;;;;45.420089999725384,4.395422000345383;;4.0;;2026-01-19T05:00:00Z;
;;;;45.89527999992216,6.118333000326252;;2.3;;2026-01-19T05:00:00Z;
;;;;45.04250000001699,5.044299999923555;;0.2;;2026-01-19T05:00:00Z;
;;;;45.67500000012494,6.389722000443968;;36.5;;2026-01-19T05:00:00Z;
;;;;45.757731999933235,4.854214000165473;;2.0;;2026-01-18T16:00:00Z;
;;;;47.958972999903224,2.0092779998012285;;16.6;;2026-01-19T05:00:00Z;
;;;;47.344140000006476,0.6537780004325854;;28.7;;2026-01-19T05:00:00Z;
;;;;46.86452999986956,1.7719440000521351;;46.1;;2026-01-19T05:00:00Z;
;;;;46.798280000207406,1.6931389998002828;;38.5;;2026-01-19T05:00:00Z;
;;;;47.17016599999843,1.4096940004102336;;41.9;;2026-01-19T05:00:00Z;
;;;;48.39114000007974,1.9556109999126432;;9.3;;2026-01-19T05:00:00Z;
;;;;47.837750000293376,1.9446669999776955;;14.2;;2026-01-19T05:00:00Z;
;;;;47.08278000000045,2.405332999566499;;17.2;;2026-01-19T05:00:00Z;
;;;;42.236026999681435,9.19002799967727;;74.4;;2026-01-19T05:00:00Z;
;;;;36.66085999997911,-6.114490000354266;;32.0;;2026-01-19T05:00:00Z;
;;;;49.87230299993746,8.664619000020453;;18.94815;;2026-01-19T05:00:00Z;
;;;;52.26835399985105,11.864762999614868;;34.59805;;2026-01-19T05:00:00Z;
;;;;50.532964999981864,8.684397000120082;;2.980985;;2026-01-19T05:00:00Z;
;;;;50.97002399999657,9.800259999625519;;9.264301;;2026-01-19T05:00:00Z;
;;;;50.10174999977533,8.542516999704608;;2.783689;;2026-01-19T05:00:00Z;
;;;;38.619444000027514,-9.08111100038452;;7.0;;2026-01-19T05:00:00Z;
;;;;38.63555599971323,-8.690555999726657;;12.0;;2026-01-19T05:00:00Z;
;;;;47.13573599992694,27.693089000244296;;50.26894;;2026-01-19T05:00:00Z;
;;;;59.415591000116194,18.04238300038434;;64.63;;2026-01-19T06:00:00Z;
;;;;43.334459999795705,-3.0629699998645954;;63.0;;2026-01-19T00:00:00Z;
;;;;47.46924999996739,0.7173330000969164;;43.0;;2026-01-19T05:00:00Z;
;;;;50.462427940428796,4.865260946133665;;17.5;;2026-01-19T06:00:00Z;
;;;;44.44727499968577,26.036693999817818;;45.98791;;2026-01-19T06:00:00Z;
;;;;48.001449999942366,2.7261799999029233;;14.2;;2026-01-19T05:00:00Z;
;;;;40.633900000056904,-4.014249999848198;;8.0;;2026-01-19T06:00:00Z;
;;;;43.2129099999548,-3.134399999618785;;23.0;;2026-01-19T06:00:00Z;
;;;;39.546332999680914,-4.350417000194029;;61.19;;2026-01-19T06:00:00Z;
;;;;42.72080600007259,-8.923471999568498;;67.45;;2026-01-19T06:00:00Z;
;;;;50.857806107627674,4.288706017229174;;4.5;;2026-01-19T06:00:00Z;
;;;;48.72969400021079,1.3584720000276689;;10.4;;2026-01-19T05:00:00Z;
;;;;40.501400000230966,-3.8861999998129733;;29.0;;2026-01-19T06:00:00Z;
;;;;40.73980500017718,22.8760600003919;;65.0;;2026-01-19T06:00:00Z;
;;;;42.06069999974266,-7.729900000153385;;58.0;;2026-01-19T06:00:00Z;
;;;;51.028931000106084,7.004975999648738;;31.742;;2026-01-19T05:00:00Z;
;;;;41.13914199980563,22.496040000313386;;19.98;;2026-01-19T06:00:00Z;
;;;;42.07969999970087,-5.448900000148506;;36.0;;2026-01-19T06:00:00Z;
;;;;40.82509999999098,-3.9611999997276732;;86.0;;2026-01-19T06:00:00Z;
;;;;41.675199999977664,-0.8869000001387508;;25.03;;2026-01-19T06:00:00Z;
;;;;42.46400000020954,-2.4279999995861625;;15.0;;2026-01-17T16:00:00Z;
;;;;42.99790000003549,-7.550899999722156;;29.0;;2026-01-19T06:00:00Z;
;;;;51.2774329998952,6.74429100016477;;31.629;;2026-01-19T05:00:00Z;
;;;;42.341000000245515,-2.2320000004438882;;81.0;;2026-01-19T06:00:00Z;
;;;;42.43999999971846,-2.239000000124511;;39.0;;2026-01-19T06:00:00Z;
;;;;35.30969999985064,-2.9568999997607732;;83.0;;2026-01-19T06:00:00Z;
;;;;42.656300000223204,-8.107099999908838;;49.0;;2026-01-19T06:00:00Z;
;;;;50.895001011824206,4.395716786997443;;6.0;;2026-01-19T06:00:00Z;
;;;;43.686268999892924,-7.507777999560348;;65.0;;2026-01-19T06:00:00Z;
;;;;42.63471999998891,-7.704582999689973;;67.08;;2026-01-19T06:00:00Z;
;;;;48.93093200028398,21.91370500005378;;34.83;;2026-01-01T00:00:00Z;
;;;;48.16796099982715,17.106244000309996;;60.286;;2026-01-01T00:00:00Z;
;;;;51.89748999999395,14.056899999712833;;54.0;;2026-01-19T05:00:00Z;
;;;;46.20779999992909,6.1411300000422555;;1.2971;;2026-01-19T05:00:00Z;
;;;;43.55120000028743,-5.9196999995603505;;10.0;;2026-01-19T06:00:00Z;
;;;;43.43916999996815,-4.84972199974006;;72.33;;2026-01-19T06:00:00Z;
;;;;37.236944000205575,-3.5505560004221883;;49.04;;2026-01-19T06:00:00Z;
;;;;40.28759999990744,-3.221100000051981;;44.0;;2026-01-19T06:00:00Z;
;;;;42.353000000118136,-7.877899999817373;;4.3;;2026-01-19T06:00:00Z;
;;;;44.42884400018589,24.368835999597614;;9.07731;;2026-01-19T06:00:00Z;
;;;;40.44950000004676,-3.4776000001555145;;16.0;;2026-01-19T06:00:00Z;
;;;;43.537800000299065,-5.6461000002883415;;37.0;;2026-01-19T06:00:00Z;
;;;;45.47415599978496,28.034405999893163;;53.21562;;2026-01-19T06:00:00Z;
;;;;42.202900000228205,-8.747000000280599;;7.9;;2026-01-19T06:00:00Z;
;;;;44.342222000231985,23.71972200001789;;24.05955;;2026-01-19T04:00:00Z;
;;;;41.3933329997705,0.7341670000249257;;49.34;;2026-01-19T06:00:00Z;
;;;;50.935542769756516,5.353208497931864;;0.0;;2026-01-19T06:00:00Z;
;;;;28.98287000026119,-13.514030000314206;;82.0;;2026-01-19T06:00:00Z;
;;;;40.59969999990429,-3.503300000035256;;55.0;;2026-01-19T06:00:00Z;
;;;;47.38150000020877,8.565920000216332;;2.8841;;2026-01-19T04:00:00Z;
;;;;46.96309999988725,7.462519999689005;;2.4498;;2026-01-19T04:00:00Z;
;;;;46.53580000019585,6.622300000177009;;1.9244;;2026-01-19T05:00:00Z;
;;;;52.80087799992979,10.756128000294;;48.69;;2026-01-19T05:00:00Z;
;;;;37.75028699972433,-25.664016999551592;;77.2;;2026-01-12T10:00:00Z;
;;;;39.36671100031335,22.942921999552695;;56.0;;2026-01-19T06:00:00Z;
;;;;54.32883300008094,18.56881899988804;;60.2;;2026-01-19T05:00:00Z;
;;;;38.4542,27.23107;;5.0;;2023-10-11T10:00:00Z;
;;;;36.067050000123075,14.197073999690769;;1.34057;;2026-01-19T06:00:00Z;
;;;;33.72140000000001,113.30639999999998;;25.0;;2019-03-04T11:00:00Z;
;;;;-14.49654,-71.776884;;7.69;;2025-01-08T11:45:00Z;
;;;;46.4825,11.34083;;84.85;;2024-01-29T18:00:00Z;
;;;;-14.422226,-71.828257;;-18798.12;;2025-01-05T19:55:00Z;
;;;;27.9153,113.0048;;20.0;;2021-08-09T11:00:00Z;
;;;;38.07694400005979,-8.798610999927275;;2.0;;2026-01-19T05:00:00Z;
;;;;25.0902,102.72519999999999;;39.0;;2021-08-09T11:00:00Z;
;;;;28.628624,77.24106;;22.17;;2020-01-20T07:15:00Z;
;;;;47.4193389994652,0.684139;;5.18;;2018-04-25T00:00:00Z;
;;;;47.127374999964395,24.495493999912973;;39.75417;;2026-01-19T06:00:00Z;
;;;;41.089333,28.255444;;2.947;;2023-10-11T10:00:00Z;
;;;;44.62663300021146,22.661981000118214;;41.67661;;2026-01-19T06:00:00Z;
;;;;46.656685000042216,-0.7436809997068575;;1.9;;2025-12-09T23:00:00Z;
;;;;-13.834835000000002,-76.141729;;-18798.12;;2025-01-08T12:00:00Z;
;;;;38.96666665978667,-0.19000000044267198;;5.0;;2026-01-19T06:00:00Z;
;;;;50.9844,5.82223;;-999.0;;2021-04-20T21:00:00Z;
;;;;-11.978926,-76.888742;;0.0;;2025-01-08T12:05:00Z;
;;;;44.051944,8.206944;;11.74;;2024-01-28T23:00:00Z;
;;;;44.01305599972196,12.420000000427079;;14.0;;2026-01-18T10:00:00Z;
;;;;-17.647061,-71.3248;;6.99;;2025-12-04T00:00:00Z;
;;;;-17.61076,-71.340649;;-18798.12;;2025-12-04T00:00:00Z;
;;;;45.53636000005417,11.293280999951929;;46.0;;2025-12-17T10:00:00Z;
;;;;-13.707724000000002,-76.193606;;12.97;;2025-01-08T12:00:00Z;
;;;;42.687073,21.158341000000004;;61.9;;2024-03-15T20:00:00Z;
;;;;-17.634021,-71.335221;;-18798.12;;2025-12-04T00:00:00Z;
;;;;41.69,13.25028;;36.0;;2024-01-29T17:00:00Z;
;;;;47.80611693920099,13.046143039739398;;31.0;;2016-12-12T09:00:00Z;
;;;;31.1317,104.38260000000001;;16.0;;2021-08-09T11:00:00Z;
;;;;50.98775800002747,12.43762100000246;;10.1381617;;2026-01-19T05:00:00Z;
;;;;56.16235099999266,21.173330999843387;;6.168;;2026-01-19T06:00:00Z;
;;;;22.787499999999998,108.301;;30.0;;2020-12-31T16:00:00Z;
;;;;29.3578,113.10940000000001;;15.0;;2021-08-09T11:00:00Z;
;;;;61.1208699999983,10.46562999972325;;18.065237;;2026-01-19T06:00:00Z;
;;;;32.918299999999995,115.836;;35.0;;2021-08-09T11:00:00Z;
;;;;54.431667,18.579722;;8.1972;;2021-03-23T15:00:00Z;
;;;;43.1444444394642,-2.9633333300000007;;12.0;;2024-01-29T19:00:00Z;
;;;;38.06779299986957,23.788985999925316;;3.0;;2026-01-19T04:00:00Z;
;;;;22.5111,113.40750000000001;;12.0;;2021-08-09T11:00:00Z;
;;;;49.500187000222546,0.11090300011277072;;21.0;;2026-01-19T05:00:00Z;
;;;;42.669796999685126,23.26840299970644;;-1.0;;2026-01-19T05:00:00Z;
;;;;48.6775199997656,9.22940300012656;;19.478;;2026-01-19T05:00:00Z;
;;;;53.30740000010482,11.373299999648415;;6.29;;2026-01-19T05:00:00Z;
;;;;47.541079999763326,10.436549999653796;;1.6;;2026-01-19T05:00:00Z;
;;;;48.141249999538644,16.300082999567955;;-1.0;;2026-01-19T07:00:00Z;
;;;;51.588417,-0.362989;;5.6;;2022-08-09T08:00:00Z;
;;;;25.807099999999995,113.0383;;15.0;;2021-08-09T11:00:00Z;
;;;;36.6114,116.98620000000001;;10.0;;2021-08-09T11:00:00Z;
;;;;48.196789999276696,16.339839999608667;;-1.0;;2025-12-31T00:00:00Z;
;;;;25.0925,104.9022;;20.0;;2021-08-09T11:00:00Z;
;;;;46.71528,11.65444;;49.44;;2024-01-29T18:00:00Z;
;;;;37.4967,121.26109999999998;;34.0;;2021-08-09T11:00:00Z;
;;;;44.059937,22.101434;;7.517697;;2025-12-02T19:00:00Z;
;;;;43.9370778926249,4.82493223938152;;5.7;;2023-02-02T00:00:00Z;
;;;;51.536893000060374,7.457408999845711;;24.435;;2026-01-19T05:00:00Z;
;;;;39.27833300021285,-9.245555999814092;;4.6;;2026-01-19T05:00:00Z;
;;;;37.1864029,35.2619539;;6.0;;2017-07-20T21:00:00Z;
;;;;42.610334999673164,23.03219100023879;;16.1;;2026-01-19T05:00:00Z;
;;;;37.219250000344246,-6.888580000101254;;1.0;;2026-01-16T14:00:00Z;
;;;;26.571,101.6891;;10.0;;2021-08-09T11:00:00Z;
;;;;40.628800000000005,109.8642;;12.0;;2021-08-09T11:00:00Z;
;;;;37.08563841124032,36.254329923810126;;30.52;;2023-10-11T10:00:00Z;
;;;;50.79529862778533,4.252628452811833;;16.5;;2026-01-19T06:00:00Z;
;;;;29.305000000000003,120.091;;20.0;;2021-08-09T11:00:00Z;
;;;;43.834403999999985,4.374219;;13.2;;2024-03-04T07:00:00Z;
;;;;51.6538,-3.006953;;13.0;;2020-08-07T10:00:00Z;
;;;;37.24735540870426,42.46390783498466;;5.276;;2023-08-15T10:00:00Z;
;;;;51.527901000069754,7.084555000027486;;28.369;;2026-01-19T05:00:00Z;
;;;;50.07719099971698,8.230316000110204;;21.0482063;;2026-01-19T05:00:00Z;
;;;;45.5259808277432,4.875408575196197;;27.5;;2016-12-05T01:00:00Z;
;;;;17.349694,78.451437;;18.7;;2022-10-31T02:00:00Z;
;;;;40.5405599994694,-3.64472;;65.0;;2024-01-29T20:00:00Z;
;;;;39.236576,42.85300800000001;;16.997;;2023-10-11T10:00:00Z;
;;;;34.31549999999999,108.673;;14.0;;2021-08-09T11:00:00Z;
;;;;27.962999999999997,116.3565;;10.0;;2021-08-09T11:00:00Z;
;;;;31.9198,118.8436;;32.0;;2021-08-09T11:00:00Z;
;;;;41.398724,2.1533988;;12.0;;2026-01-19T03:00:00Z;
;;;;51.5839769007709,-0.125400278484885;;34.4;;2026-01-19T00:00:00Z;
;;;;-36.769803,-73.113708;;32.92;;2021-08-20T21:00:00Z;
;;;;41.3218000002883,2.0821000001736003;;19.0;;2026-01-19T05:00:00Z;
;;;;37.30472544703481,27.78673218373632;;54.1;;2023-05-08T07:00:00Z;
;;;;47.56722222168765,14.243611111111111;;0.0;;2017-07-20T19:00:00Z;
;;;;30.2456,120.12689999999999;;18.0;;2021-08-09T11:00:00Z;
;;;;41.875556,12.345;;31.0;;2024-01-29T17:00:00Z;
;;;;24.9117,118.5819;;9.0;;2021-08-09T11:00:00Z;
;;;;51.25457362310559,3.362535888662346;;2.5;;2024-01-03T14:00:00Z;
;;;;36.1911,113.1569;;18.0;;2021-08-09T11:00:00Z;
;;;;27.8336,113.25099999999999;;6.0;;2021-08-09T11:00:00Z;
;;;;35.7636,115.0312;;8.0;;2021-08-09T11:00:00Z;
;;;;43.953,126.4739;;23.0;;2021-08-09T11:00:00Z;
;;;;51.48878999962389,-0.44161399993549455;;28.0;;2026-01-19T08:00:00Z;
;;;;41.426099999937115,2.147999999784839;;17.0;;2026-01-19T06:00:00Z;
;;;;27.7636519995564,-15.563851;;6.0;;2021-08-17T01:00:00Z;
;;;;41.99917000009409,21.4408400001792;;0.0;;2026-01-19T05:00:00Z;
;;;;62.47062199990189,6.1535009998571715;;4.24891;;2026-01-19T06:00:00Z;
;;;;22.761799999999997,108.4834;;4.0;;2021-08-09T11:00:00Z;
;;;;36.06369999999999,114.4705;;9.0;;2021-08-09T11:00:00Z;
;;;;31.166300000000003,121.28859999999999;;21.0;;2021-08-09T11:00:00Z;
;;;;53.819971999290644,-1.5763609997630645;;37.0;;2026-01-19T08:00:00Z;
;;;;49.4195280000733,8.676700000305457;;11.942;;2026-01-19T05:00:00Z;
;;;;60.425319999824204,22.096109999890768;;3.077209;;2026-01-19T06:00:00Z;
;;;;28.770299999999995,105.3617;;14.0;;2021-08-09T11:00:00Z;
;;;;28.1136,116.98220000000002;;7.0;;2021-08-09T11:00:00Z;
;;;;36.21710000000001,117.68669999999999;;21.0;;2021-08-09T11:00:00Z;
;;;;52.65415400011433,6.017605999869315;;18.19;;2026-01-19T08:00:00Z;
;;;;36.23386000000283,-5.663499999930786;;2.0;;2026-01-19T05:00:00Z;
;;;;38.714757,35.470575;;13.6;;2023-10-11T10:00:00Z;
;;;;39.8981550173057,41.2728620760973;;14.348;;2023-10-11T10:00:00Z;
;;;;41.206735239266635,28.74511221839625;;6.7;;2023-10-11T10:00:00Z;
;;;;25.108100000000004,99.1678;;6.0;;2021-08-09T11:00:00Z;
;;;;39.4802999999235,-0.3363999999743331;;7.0;;2026-01-19T06:00:00Z;
;;;;53.755652,16.089278;;4.72795;;2020-12-31T17:00:00Z;
;;;;25.1253,110.296;;4.0;;2021-08-09T11:00:00Z;
;;;;51.11584199999386,20.891592999817473;;19.1;;2025-12-29T09:00:00Z;
;;;;50.80425800025959,8.769324000168588;;14.7442245;;2026-01-19T05:00:00Z;
;;;;39.96726192654702,32.86282991465237;;47.0;;2018-10-13T21:00:00Z;
;;;;48.4366669994672,17.019722;;23.2308;;2022-04-29T10:00:00Z;
;;;;44.216,12.0575;;16.0;;2020-05-05T23:00:00Z;
;;;;23.3633,116.72440000000002;;13.0;;2021-08-09T11:00:00Z;
;;;;53.63074000007194,10.110594999847127;;12.181;;2024-12-12T12:00:00Z;
;;;;43.75800800026763,24.901752999821483;;13.35477;;2026-01-19T06:00:00Z;
;;;;47.917981,106.848061;;30.0;;2019-03-13T21:45:00Z;
;;;;58.97264900019011,5.726498000101514;;2.037165;;2025-10-10T07:00:00Z;
;;;;49.3491275183707,4.06959281588246;;15.18;;2018-01-05T12:00:00Z;
;;;;34.0117,113.83310000000002;;51.0;;2020-12-31T16:00:00Z;
;;;;32.0754,118.79970000000002;;40.0;;2021-08-09T11:00:00Z;
;;;;35.0992,117.4518;;18.0;;2021-08-09T11:00:00Z;
;;;;30.125599999999995,104.6296;;13.0;;2021-08-09T11:00:00Z;
;;;;13.0339,77.51321111;;25.02;;2018-02-22T02:45:00Z;
;;;;48.13725200011463,11.564923999614544;;25.28;;2026-01-19T05:00:00Z;
;;;;51.03147299999885,7.010934000312177;;7.599;;2026-01-19T05:00:00Z;
;;;;30.4089,114.8094;;8.0;;2021-08-09T11:00:00Z;
;;;;39.962777770312755,-0.2333333301733851;;1.0;;2026-01-19T06:00:00Z;
;;;;39.820699999999995,119.5134;;9.0;;2021-08-09T11:00:00Z;
;;;;32.000499999999995,120.86;;21.0;;2021-08-09T11:00:00Z;
;;;;49.4112319946289,14.6763887405395;;14.0;;2023-09-27T11:00:00Z;
;;;;51.61365,10.42275;;36.0;;2018-09-21T06:00:00Z;
;;;;46.3217459318821,-0.46597230754791;;6.0;;2021-03-19T04:00:00Z;
;;;;43.756940000226834,11.192780000349115;;15.0;;2026-01-18T10:00:00Z;
;;;;31.644900000000003,118.50239999999998;;24.0;;2021-08-09T11:00:00Z;
;;;;24.32129,54.63589;;27.64;;2024-05-20T14:00:00Z;
;;;;51.914233000201065,4.479997999866295;;31.48;;2026-01-19T08:00:00Z;
;;;;43.84389000001543,10.512219999938319;;20.0;;2026-01-18T10:00:00Z;
;;;;35.7609,115.05740000000002;;14.0;;2021-08-09T11:00:00Z;
;;;;43.84629999999999,125.28409999999998;;17.0;;2021-08-09T11:00:00Z;
;;;;22.5861,113.8953;;15.0;;2021-08-09T11:00:00Z;
;;;;38.673105811871295,29.40619536441803;;66.41;;2023-10-10T07:00:00Z;
;;;;47.913256000093746,7.908035000221121;;1.3;;2024-07-30T11:00:00Z;
;;;;22.6451,114.1871;;29.0;;2021-08-09T11:00:00Z;
;;;;-33.591390623022,-70.594788;;79.34;;2021-08-20T21:00:00Z;
;;;;22.3225,114.16833333333334;;144.8;;2026-01-19T08:00:00Z;
;;;;45.418511782514,28.0163875865344;;2.13297206;;2023-09-11T06:00:00Z;
;;;;44.79360999987261,10.331669999603477;;17.0;;2026-01-18T10:00:00Z;
;;;;40.59193999999053,17.115829999961953;;2.04;;2026-01-19T05:00:00Z;
;;;;49.1688475216756,6.21266765659504;;6.3;;2019-07-10T10:00:00Z;
;;;;49.9915180000437,9.117972999759099;;28.09;;2026-01-19T05:00:00Z;
;;;;34.86783,113.616563;;7.0;;2021-08-09T11:00:00Z;
;;;;21.2679,110.3316;;32.0;;2021-08-09T11:00:00Z;
